"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"ELX7U6VV","conferencePaper","2019","L. Yu; D. Yucong; Z. Yonghao","Knowledge Graph Provision for Heterogeneous Service Network","2019 IEEE World Congress on Services (SERVICES)","2642-939X","","10.1109/SERVICES.2019.00037","","Cloud computing and service computing are merging together rapidly. This process brings large challenges to create knowledge graphs for service data. Our aim is to develop a knowledge graph for service analysis, and recommendation to boost API economy. In this paper, knowledge extraction and knowledge discovery are shown for the knowledge graph.","2019-07-08","2025-11-10 09:28:45","2025-11-10 09:28:45","","135-140","","","2642-939X","","","","","","","","","","","","","","","","","Journal Abbreviation: 2019 IEEE World Congress on Services (SERVICES)","","","","Mashups; Knowledge discovery; Databases; Cognition; Google; W3C; Computer science; knowledge extraction, knowledge discovery, knowledge graph, service","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2019 IEEE World Congress on Services (SERVICES)","","","","","","","","","","","","","","",""
"QI94IK6B","conferencePaper","2019","S. Dixit; K. P. Joshi; S. Geol Choi","Multi Authority Access Control in a Cloud EHR System with MA-ABE","2019 IEEE International Conference on Edge Computing (EDGE)","","","10.1109/EDGE.2019.00032","","With the rapid adoption of Cloud-based Electronic Health Record (EHR) systems, health providers are particularly concerned about managing data privacy on the cloud. Existing approaches have either a scalability bottleneck by requiring that patients approve each sharing of their medical data or a trust bottleneck by having a single authority control every access thereby creating the problem of a single point of attack. To address both these bottlenecks, we have developed a novel framework that enables policy based multi-authority access authorization to EHR systems accessed by multiple care providers from different locations or organizations. This framework, which resides on the Edge, has been built using the Multi-Authority Attribute Based Encryption (MA-ABE) and Semantic Web technologies to provide a secure, semantically rich approach to facilitate secure data sharing among organizations who manage different attributes of end users using a shared dataset. In this paper, we describe our novel approach along with the proof of concept prototype that we created to evaluate our framework.","2019-07-08","2025-11-10 09:28:45","2025-11-10 09:28:45","","107-109","","","","","","","","","","","","","","","","","","","","Journal Abbreviation: 2019 IEEE International Conference on Edge Computing (EDGE)","","","","Cloud Computing; Cloud computing; Ontologies; Encryption; Access control; Access Handler; Attribute Based Access Control (ABAC); Document Processor & Crypto Module; Knowledge Graph (Ontologies); Electronic medical records; Multi-Authority Attribute Based Encryption (MA ABE); Organizations","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2019 IEEE International Conference on Edge Computing (EDGE)","","","","","","","","","","","","","","",""
"IULPLCID","conferencePaper","2019","S. Cho; G. May; D. Kiritsis","A Semantic-driven Approach for Industry 4.0","2019 15th International Conference on Distributed Computing in Sensor Systems (DCOSS)","2325-2944","","10.1109/DCOSS.2019.00076","","Toward industry 4.0, modern manufacturing companies are aiming at building digital twins to manage physical assets, processes, people, and places. Since in this environment, massive amounts of data have been generated and collected, integration and management of various data sources is of paramount importance. In this context, cloud computing as a crucial part of Industry 4.0 facilitates distribution of computer resources without direct active management by users. Accordingly, an ontology enables efficient integration and management of data as a reference data model through representation of knowledge. Besides, data mining from massive data is very important to identify significant meaning of data, and to avoid unexpected errors through predictions from experiences described in data replica. This research addresses problems towards efficient integration and management of data for predictive maintenance.","2019-05-29","2025-11-10 09:28:45","2025-11-10 09:28:45","","347-354","","","","","","","","","","","","","","","","","","","","Journal Abbreviation: 2019 15th International Conference on Distributed Computing in Sensor Systems (DCOSS)","","","","Ontologies; Standards; Semantic technology; Soft sensors; Runtime; Digital twins; Real-time systems; Fourth Industrial Revolution; Synchronization; Green manufacturing; Industry 4.0, sustainable manufacturing, semantic, ontology, incremental approach, gaussian mixture model","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2019 15th International Conference on Distributed Computing in Sensor Systems (DCOSS)","","","","","","","","","","","","","","",""
"Q67KY7Q9","conferencePaper","2019","N. Gupta; B. Gupta","Big Data Interoperability in e-Health Systems","2019 9th International Conference on Cloud Computing, Data Science & Engineering (Confluence)","","","10.1109/CONFLUENCE.2019.8776621","","Health sector has evolved into a major source of digital data. The data generated is distributed on various servers at different place. Interoperability is a major concern whenever the electronic data is shared among peers. The main goal of an interoperable solution is to provide an understanding of data both syntactically and semantically. The research reviews the current work in data interoperability, its need and existing solutions in health domain. It also highlights the current issues for not achieving a fully interoperable system in healthcare and proposed Architecture for handling existing issues for secure Patient data retrieval and sharing across boundaries. This work will be a knowledge source for various professional and researchers working with Electronic Health Record of patients.","2019-01-10","2025-11-10 09:28:45","2025-11-10 09:28:45","","217-222","","","","","","","","","","","","","","","","","","","","Journal Abbreviation: 2019 9th International Conference on Cloud Computing, Data Science & Engineering (Confluence)","","","","Cloud computing; Ontology; Interoperability; Ontologies; Metadata; Data sharing; Electronic Health Data(EHR); Standards; Medical services; Biomedical imaging","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2019 9th International Conference on Cloud Computing, Data Science & Engineering (Confluence)","","","","","","","","","","","","","","",""
"5EBT7VUH","conferencePaper","2019","D. Riane; A. Ettalbi","Towards a Clustering-Based Approach to Speed up IaaS Service Discovery Process","2019 International Conference on Advanced Communication Technologies and Networking (CommNet)","","","10.1109/COMMNET.2019.8742374","","Cloud computing technology offers on-demand access to different cloud services over the Internet. The huge number of cloud providers that offer various services with different descriptions caused many problems, such as the complexity of multi-cloud service discovery and taking a lot of time to find candidates services that meets user's requirements. In this paper, we propose a new approach for composite infrastructure service discovery in multi-cloud environment. In our approach, we propose an indexing technique to facilitate virtual cloud resource discovery and their matching to user requirements.","2019-04-12","2025-11-10 09:28:45","2025-11-10 09:28:45","","1-5","","","","","","","","","","","","","","","","","","","","Journal Abbreviation: 2019 International Conference on Advanced Communication Technologies and Networking (CommNet)","","","","Cloud computing; Ontology; Ontologies; Quality of service; Search engines; Multi-Cloud; Cloud Service Discovery; Clustering; Cloud Service Description; Composite infrastructure Service; Quality of Service; Computational modeling; Indexing; Linux","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2019 International Conference on Advanced Communication Technologies and Networking (CommNet)","","","","","","","","","","","","","","",""
"W4FH9KGI","conferencePaper","2019","S. Xiong; F. Zhu; Y. Yao; W. Tang","A Description Method of Cloud Simulation Model Resources Based on Knowledge Graph","2019 IEEE 4th International Conference on Cloud Computing and Big Data Analysis (ICCCBDA)","","","10.1109/ICCCBDA.2019.8725713","","The description of model is the important foundation of realizing cloud computing-based simulation. Current description methods of simulation model resources have difficulty supporting search and discovery of simulation model in cloud architecture environment. So this article proposes a description method of cloud simulation model resources based on knowledge graph, concluding the information that cloud simulation model resources description is needed, and transforms the information into four different RDF triples to construct knowledge graphs for describing cloud simulation model resources. Taking the descriptions of three aircraft models as case study, this article tests the function of search and discovery of simulation model for the specific needs of users on the knowledge graph constructed from the case to prove the availability and effectiveness of this method.","2019-04-12","2025-11-10 09:28:45","2025-11-10 09:28:45","","655-663","","","","","","","","","","","","","","","","","","","","Journal Abbreviation: 2019 IEEE 4th International Conference on Cloud Computing and Big Data Analysis (ICCCBDA)","","","","Cloud computing; Web services; knowledge graph; cloud simulation; simulation model resources description; Context modeling; Computational modeling; Analytical models; Atmospheric modeling","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2019 IEEE 4th International Conference on Cloud Computing and Big Data Analysis (ICCCBDA)","","","","","","","","","","","","","","",""
"V24MY248","conferencePaper","2018","M. Erascu; G. Iuhasz; F. Micota","An Architecture for a Management Agency for Cloud Resources","2018 20th International Symposium on Symbolic and Numeric Algorithms for Scientific Computing (SYNASC)","","","10.1109/SYNASC.2018.00052","","Cloud computing offers attractive options to migrate corporate applications without the end users needing to manage any physical resources. While this ""ease"" is appealing, several issues arise: 1) Which Cloud Providers (CPs) offer the best infrastructure at a fair budget? 2) I am no Cloud expert, then what are the characteristics of the infrastructure which best fit my application? To answer these questions, one must solve a resource management problem, that is, the allocation of computing, storage, networking and (indirectly) cost resources to a set of applications such that the performance objectives of the application are fulfilled. There are many approaches which answer separately these questions but there is no comprehensive and easily usable solution for these issues. MANeUveR solves them by integrating the following components: 1) a Web User Interface offers the end user the possibility to describe his application in terms of interactions between components and their software and hardware requirements, 2) an Offers Management System, through a crawler, periodically updates an ontology with infrastructure and services details from different CPs, 3) a Recommendation Engine provides a (sub) optimal solution for application deployment in the CP infrastructure regarding the leasing price of the virtual machines needed for deployment and their characteristics. Using a secure-billing e-mail service, we demonstrate the effectiveness of our solution.","2018-09-20","2025-11-10 09:28:45","2025-11-10 09:28:45","","288-295","","","","","","","","","","","","","","","","","","","","Journal Abbreviation: 2018 20th International Symposium on Symbolic and Numeric Algorithms for Scientific Computing (SYNASC)","","","","Cloud computing; Ontologies; Genetic algorithms; Software; Hardware; Tools; Crawlers; Cloud Computing, crawling, ontology, optimization, SMT solving, metaheuristics","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2018 20th International Symposium on Symbolic and Numeric Algorithms for Scientific Computing (SYNASC)","","","","","","","","","","","","","","",""
"WYYQZR36","conferencePaper","2018","C. Luo; X. Liu; K. Zhang; Q. Chang","A Recommendation System for Cloud Services Based on Knowledge Graph","2018 IEEE 9th International Conference on Software Engineering and Service Science (ICSESS)","2327-0594","","10.1109/ICSESS.2018.8663716","","Cloud vendors have launched their public cloud computing products and solutions. It is a professional job to buy and deploy appropriate ones. In this paper, we build a recommendation system for cloud products based on the real- time price data and knowledge graph. The way of knowledge modeling is discussed in this paper, coupled with the collection of detail information about real-time price and configuration by crawler. It provides the implementation method of an intelligent assistant for buying and configuration cloud services.","2018-11-23","2025-11-10 09:28:45","2025-11-10 09:28:45","","1-4","","","","","","","","","","","","","","","","","","","","Journal Abbreviation: 2018 IEEE 9th International Conference on Software Engineering and Service Science (ICSESS)","","","","Cloud computing; Knowledge based systems; knowledge graph; recommendation system; Knowledge engineering; crawler; Databases; Data models; Pricing; Crawlers","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2018 IEEE 9th International Conference on Software Engineering and Service Science (ICSESS)","","","","","","","","","","","","","","",""
"GDXM5L5G","conferencePaper","2018","L. Ouchaou; S. Boukria; H. Nacer; H. Slimani","Semantic Networks Based Approach for SaaS Management in Cloud Computing","2018 International Conference on Smart Communications in Network Technologies (SaCoNeT)","","","10.1109/SaCoNeT.2018.8585543","","Nowadays, Cloud Computing has emerged as a new model for hosting, managing and delivering services (IaaS, PaaS, SaaS) over the Internet. Enterprises and vendors are continuously migrating their services to the Cloud, this resulted an exponential amount of data, services and resources stored in data centers. Since there is no standard about Cloud service description or publication, therefore a key requirement that every Cloud provider needs to take into consideration is efficient management of resources and services by providing automated solutions, for a better service publication and discovery. The proposed approach aims to manage Cloud SaaS services for an efficient publication by classifying them into sets according to their domain to reduce the search space then interconnected the SaaS services of the same domain in a Semantic Network using the similarity measure (Input/Output similarity) between concepts. The proposed solution takes advantages from multidimensional index framework, WordNet Domain Ontology and semantic Web. A guided publication process and an implemented prototype are introduced validating the system using a real data set corpus.","2018-10-27","2025-11-10 09:28:45","2025-11-10 09:28:45","","255-260","","","","","","","","","","","","","","","","","","","","Journal Abbreviation: 2018 International Conference on Smart Communications in Network Technologies (SaCoNeT)","","","","Cloud computing; Semantics; ontology; Ontologies; Web services; Indexes; Cloud service publication; SaaS management; SaaS publication; semantic graph networks; Software as a service; Silicon","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2018 International Conference on Smart Communications in Network Technologies (SaCoNeT)","","","","","","","","","","","","","","",""
"VJY2MFKR","conferencePaper","2018","O. Adedugbe; E. Benkhelifa; R. Campion","A Cloud-Driven Framework for a Holistic Approach to Semantic Annotation","2018 Fifth International Conference on Social Networks Analysis, Management and Security (SNAMS)","","","10.1109/SNAMS.2018.8554742","","Semantic Annotation is the main activity for the semantic web, but it has been faced with many challenges which has hindered its growth as initially expected. While several tools exist for providing semantic annotation to web documents, the techniques used in these tools vary very widely. Also, the mode of implementation and the solutions offered by the tools are inconsistent with each other leaving end users confused on the appropriate tool for use to deliver their expected results. Based on these, a holistic perspective to the development of semantic annotation tools as well as their implementation is necessary. This is to ensure uniformity in the expected end results and guarantee a continuous, dynamic and consistent semantic annotation for web documents; encompassing the complete needs of end users. To achieve this, cloud computing is proposed for the delivery of semantic annotation as a holistic service, as it provides an enabling environment for processing the vast amount of data required to annotate web documents. Also, cloud computing essential characteristics such as ubiquitous network access, rapid elasticity and on-demand self-service are very necessary to achieve a holistic semantic annotation service for documents on the web. This paper presents a cloud-driven framework to facilitate the delivery of a holistic semantic annotation on the web.","2018-10-15","2025-11-10 09:28:45","2025-11-10 09:28:45","","128-134","","","","","","","","","","","","","","","","","","","","Journal Abbreviation: 2018 Fifth International Conference on Social Networks Analysis, Management and Security (SNAMS)","","","","Cloud Computing; Semantic Web; Cloud computing; Semantics; Ontologies; Metadata; Semantic Annotation; Cloud-Driven; Servers; Tools","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2018 Fifth International Conference on Social Networks Analysis, Management and Security (SNAMS)","","","","","","","","","","","","","","",""
"2H7I79MC","conferencePaper","2018","V. Rathod; S. Narayanan; S. Mittal; A. Joshi","Semantically Rich, Context Aware Access Control for Openstack","2018 IEEE 4th International Conference on Collaboration and Internet Computing (CIC)","","","10.1109/CIC.2018.00069","","In an open source cloud computing platform such as OpenStack, operators use Role-Based Access Control (RBAC) model to grant access to cloud resources. However, these user-level role-based access control techniques fail to include comprehensive user context. We believe a situational aware framework will improve security by bringing in user's context to such cloud systems. In this paper, we create a semantically rich context-sensitive access control system for OpenStack by incorporating the user's current context attributes like location, time, etc. In a proof-of-concept implementation, we integrate a knowledge graph with our own access control system to express and enforce the contextual-situation policies in OpenStack. The proposed system provides enhanced, flexible access control while minimizing the overhead of altering the existing access control framework. We also discuss various use cases, to highlight the benefits of our system and show enforcement results.","2018-10-18","2025-11-10 09:28:45","2025-11-10 09:28:45","","460-465","","","","","","","","","","","","","","","","","","","","Journal Abbreviation: 2018 IEEE 4th International Conference on Collaboration and Internet Computing (CIC)","","","","Cloud computing; Authorization; Engines; Computational modeling; Organizations; Standards organizations; Cybersecurity, Access Control, Knowledge Graphs, OpenStack, Contextual Attributes","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2018 IEEE 4th International Conference on Collaboration and Internet Computing (CIC)","","","","","","","","","","","","","","",""
"8XUECQ3U","conferencePaper","2018","R. Sellami; S. Mouton","Toward an Automatic Approach for Multi-PaaS Environments Selection","2018 IEEE World Congress on Services (SERVICES)","2378-3818","","10.1109/SERVICES.2018.00017","","Cloud computing has recently attracted full attention of many organizations due to its economic, business and technical benefits. Indeed, we observe that the proliferation of offers by cloud providers raises several challenges. One of these innovative challenges is discovering and selecting services in order to deploy applications in multi-PaaS environments. To tackle this challenge, we propose an automatic and declarative approach to discover and select services offered by multi-PaaS providers. It enables developers to express their requirements and PaaS providers to expose their offers in manifests.","2018-07-02","2025-11-10 09:28:45","2025-11-10 09:28:45","","7-8","","","","","","","","","","","","","","","","","","","","Journal Abbreviation: 2018 IEEE World Congress on Services (SERVICES)","","","","Cloud computing; Ontologies; Task analysis; NIST; Conferences; Computational modeling; Active appearance model; Cloud computing, Multi-PaaS, Service discovery, Services selection, Semantic Web","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2018 IEEE World Congress on Services (SERVICES)","","","","","","","","","","","","","","",""
"VVH6HGR2","conferencePaper","2018","M. Joshi; K. Joshi; T. Finin","Attribute Based Encryption for Secure Access to Cloud Based EHR Systems","2018 IEEE 11th International Conference on Cloud Computing (CLOUD)","2159-6190","","10.1109/CLOUD.2018.00139","","Medical organizations find it challenging to adopt cloud-based electronic medical records services, due to the risk of data breaches and the resulting compromise of patient data. Existing authorization models follow a patient centric approach for EHR management where the responsibility of authorizing data access is handled at the patients' end. This however creates a significant overhead for the patient who has to authorize every access of their health record. This is not practical given the multiple personnel involved in providing care and that at times the patient may not be in a state to provide this authorization. Hence there is a need of developing a proper authorization delegation mechanism for safe, secure and easy cloud-based EHR management. We have developed a novel, centralized, attribute based authorization mechanism that uses Attribute Based Encryption (ABE) and allows for delegated secure access of patient records. This mechanism transfers the service management overhead from the patient to the medical organization and allows easy delegation of cloud-based EHR's access authority to the medical providers. In this paper, we describe this novel ABE approach as well as the prototype system that we have created to illustrate it.","2018-07-02","2025-11-10 09:28:46","2025-11-10 09:28:46","","932-935","","","","","","","","","","","","","","","","","","","","Journal Abbreviation: 2018 IEEE 11th International Conference on Cloud Computing (CLOUD)","","","","Cloud computing; Ontologies; Encryption; Access control; Medical services; Organizations; Attribute Based Encryption (ABE), Attribute Based Access Control (ABAC), Electronic Health Record (EHR), Cloud Storage, Semantic Web, Access Broker, Knowledge Graph (Ontology), Cloud Computing","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2018 IEEE 11th International Conference on Cloud Computing (CLOUD)","","","","","","","","","","","","","","",""
